transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers
01/31/2024 03:00:00 PM,Q102,metrocard,Metrocard - Seniors & Disability,15,1
01/31/2024 06:00:00 PM,SIM25,metrocard,Metrocard - Full Fare,13,6
01/31/2024 07:00:00 PM,S56,omny,OMNY - Full Fare,1,0
01/31/2024 10:00:00 PM,B45,metrocard,Metrocard - Other,1,0
01/31/2024 10:00:00 PM,BX38,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 12:00:00 PM,BX24,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 01:00:00 PM,B2,omny,OMNY - Full Fare,14,4
01/31/2024 07:00:00 AM,BX36,metrocard,Metrocard - Full Fare,130,24
01/31/2024 04:00:00 PM,Q26,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 06:00:00 PM,B45,metrocard,Metrocard - Other,15,4
01/31/2024 06:00:00 AM,Q84,metrocard,Metrocard - Other,9,0
01/31/2024 07:00:00 AM,B41,metrocard,Metrocard - Seniors & Disability,62,13
01/31/2024 08:00:00 AM,M72,omny,OMNY - Full Fare,145,47
01/31/2024 08:00:00 AM,S48,metrocard,Metrocard - Fair Fare,20,4
01/31/2024 12:00:00 PM,S55,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 01:00:00 PM,BX10,metrocard,Metrocard - Students,14,3
01/31/2024 05:00:00 PM,B68,omny,OMNY - Full Fare,163,35
01/31/2024 06:00:00 PM,Q23,metrocard,Metrocard - Fair Fare,31,6
01/31/2024 06:00:00 PM,SIM5,metrocard,Metrocard - Seniors & Disability,2,1
01/31/2024 05:00:00 AM,BX29,metrocard,Metrocard - Students,1,0
01/31/2024 10:00:00 AM,B57,metrocard,Metrocard - Unlimited 30-Day,10,0
01/31/2024 11:00:00 AM,BX33,metrocard,Metrocard - Full Fare,5,0
01/31/2024 11:00:00 AM,BX5,metrocard,Metrocard - Unlimited 7-Day,11,0
01/31/2024 11:00:00 AM,M72,metrocard,Metrocard - Fair Fare,10,2
01/31/2024 11:00:00 AM,Q49,metrocard,Metrocard - Full Fare,43,7
01/31/2024 12:00:00 PM,SIM4,metrocard,Metrocard - Full Fare,16,2
01/31/2024 01:00:00 PM,M23,metrocard,Metrocard - Other,17,3
01/31/2024 01:00:00 PM,M50,metrocard,Metrocard - Fair Fare,3,0
01/31/2024 02:00:00 PM,Q100,metrocard,Metrocard - Students,45,18
01/31/2024 02:00:00 PM,Q27,omny,OMNY - Seniors & Disability,1,1
01/31/2024 06:00:00 PM,S92,metrocard,Metrocard - Unlimited 30-Day,9,0
01/31/2024 07:00:00 PM,B47,metrocard,Metrocard - Students,6,3
01/31/2024 11:00:00 PM,M66,omny,OMNY - Full Fare,27,5
01/31/2024 05:00:00 AM,Q44,metrocard,Metrocard - Unlimited 30-Day,75,0
01/31/2024 09:00:00 AM,BX2,metrocard,Metrocard - Full Fare,95,11
01/31/2024 12:00:00 PM,Q35,metrocard,Metrocard - Full Fare,20,6
01/31/2024 02:00:00 PM,NIS,metrocard,Metrocard - Full Fare,40,0
01/31/2024 03:00:00 PM,Q40,omny,OMNY - Full Fare,42,15
01/31/2024 06:00:00 PM,NIS,metrocard,Metrocard - Full Fare,63,0
01/31/2024 07:00:00 PM,B31,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 07:00:00 PM,M1,metrocard,Metrocard - Unlimited 30-Day,23,0
01/31/2024 09:00:00 PM,BX28,metrocard,Metrocard - Unlimited 30-Day,13,0
01/31/2024 10:00:00 PM,NIS,omny,OMNY - Seniors & Disability,1,1
01/31/2024 03:00:00 AM,M15,omny,OMNY - Full Fare,14,1
01/31/2024 03:00:00 AM,S51,metrocard,Metrocard - Full Fare,1,1
01/31/2024 05:00:00 AM,B9,omny,OMNY - Full Fare,16,1
01/31/2024 09:00:00 AM,Q32,metrocard,Metrocard - Unlimited 7-Day,31,0
01/31/2024 12:00:00 PM,Q27,metrocard,Metrocard - Fair Fare,27,6
01/31/2024 04:00:00 PM,Q72,metrocard,Metrocard - Other,4,0
01/31/2024 06:00:00 PM,M9,metrocard,Metrocard - Other,15,0
01/31/2024 08:00:00 PM,B103,metrocard,Metrocard - Students,3,1
01/31/2024 07:00:00 AM,B37,metrocard,Metrocard - Seniors & Disability,6,0
01/31/2024 07:00:00 AM,Q19,metrocard,Metrocard - Full Fare,56,12
01/31/2024 09:00:00 AM,M106,metrocard,Metrocard - Students,2,1
01/31/2024 09:00:00 AM,Q38,metrocard,Metrocard - Unlimited 30-Day,44,0
01/31/2024 09:00:00 AM,Q85,metrocard,Metrocard - Full Fare,64,25
01/31/2024 02:00:00 PM,BX9,omny,OMNY - Full Fare,118,29
01/31/2024 02:00:00 PM,S53,metrocard,Metrocard - Other,4,1
01/31/2024 03:00:00 PM,Q24,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 04:00:00 PM,M14,omny,OMNY - Seniors & Disability,16,4
01/31/2024 05:00:00 PM,BX5,metrocard,Metrocard - Other,10,4
01/31/2024 07:00:00 PM,BX5,metrocard,Metrocard - Full Fare,19,8
01/31/2024 08:00:00 PM,M102,metrocard,Metrocard - Other,13,4
01/31/2024 10:00:00 PM,Q43,metrocard,Metrocard - Unlimited 30-Day,18,0
01/31/2024 03:00:00 AM,B41,metrocard,Metrocard - Full Fare,19,4
01/31/2024 07:00:00 AM,BX16,omny,OMNY - Full Fare,95,14
01/31/2024 11:00:00 AM,Q7,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 02:00:00 PM,Q25,metrocard,Metrocard - Other,20,1
01/31/2024 06:00:00 PM,BX39,metrocard,Metrocard - Other,7,0
01/31/2024 06:00:00 PM,S46,omny,OMNY - Full Fare,1,1
01/31/2024 04:00:00 AM,B62,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 06:00:00 AM,M103,metrocard,Metrocard - Other,7,2
01/31/2024 06:00:00 AM,S51,metrocard,Metrocard - Unlimited 7-Day,12,0
01/31/2024 07:00:00 AM,BX12,metrocard,Metrocard - Unlimited 7-Day,226,0
01/31/2024 07:00:00 AM,Q3,metrocard,Metrocard - Other,15,2
01/31/2024 07:00:00 AM,Q40,metrocard,Metrocard - Full Fare,56,1
01/31/2024 07:00:00 AM,Q55,metrocard,Metrocard - Other,9,1
01/31/2024 08:00:00 AM,M11,metrocard,Metrocard - Students,103,7
01/31/2024 10:00:00 AM,BX21,metrocard,Metrocard - Unlimited 30-Day,16,0
01/31/2024 10:00:00 AM,Q64,metrocard,Metrocard - Other,7,0
01/31/2024 12:00:00 PM,M60,metrocard,Metrocard - Fair Fare,19,7
01/31/2024 01:00:00 PM,Q113,metrocard,Metrocard - Students,8,2
01/31/2024 01:00:00 PM,Q77,metrocard,Metrocard - Other,8,1
01/31/2024 02:00:00 PM,S53,metrocard,Metrocard - Full Fare,55,12
01/31/2024 04:00:00 PM,M9,metrocard,Metrocard - Unlimited 30-Day,48,0
01/31/2024 08:00:00 PM,BX1,metrocard,Metrocard - Students,1,0
01/31/2024 09:00:00 PM,B2,metrocard,Metrocard - Seniors & Disability,2,2
01/31/2024 09:00:00 PM,B84,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 09:00:00 PM,S78,omny,OMNY - Full Fare,16,9
01/31/2024 11:00:00 PM,B1,metrocard,Metrocard - Full Fare,10,3
01/31/2024 11:00:00 PM,BXM7,omny,OMNY - Full Fare,18,4
01/31/2024 08:00:00 AM,B4,metrocard,Metrocard - Unlimited 30-Day,38,0
01/31/2024 11:00:00 AM,B37,metrocard,Metrocard - Other,4,0
01/31/2024 02:00:00 PM,BX27,metrocard,Metrocard - Unlimited 30-Day,12,0
01/31/2024 05:00:00 PM,B26,metrocard,Metrocard - Students,20,3
01/31/2024 06:00:00 PM,B31,metrocard,Metrocard - Unlimited 30-Day,38,0
01/31/2024 06:00:00 PM,BX21,metrocard,Metrocard - Unlimited 30-Day,36,0
01/31/2024 11:00:00 PM,S62,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 09:00:00 AM,B1,omny,OMNY - Seniors & Disability,1,0
01/31/2024 09:00:00 AM,BX16,omny,OMNY - Full Fare,38,8
01/31/2024 12:00:00 PM,BXM2,omny,OMNY - Full Fare,11,0
01/31/2024 01:00:00 PM,B62,metrocard,Metrocard - Students,17,1
01/31/2024 03:00:00 PM,M103,metrocard,Metrocard - Other,29,2
01/31/2024 03:00:00 PM,M86,metrocard,Metrocard - Unlimited 30-Day,185,0
01/31/2024 03:00:00 PM,Q65,metrocard,Metrocard - Other,28,3
01/31/2024 06:00:00 PM,SIM32,metrocard,Metrocard - Full Fare,8,4
01/31/2024 07:00:00 AM,B16,metrocard,Metrocard - Unlimited 7-Day,29,0
01/31/2024 08:00:00 AM,BX25,metrocard,Metrocard - Full Fare,30,12
01/31/2024 08:00:00 AM,Q56,metrocard,Metrocard - Full Fare,86,29
01/31/2024 10:00:00 AM,Q27,metrocard,Metrocard - Fair Fare,37,1
01/31/2024 01:00:00 PM,B49,metrocard,Metrocard - Fair Fare,27,1
01/31/2024 01:00:00 PM,M79,metrocard,Metrocard - Fair Fare,12,1
01/31/2024 03:00:00 PM,BX42,omny,OMNY - Seniors & Disability,1,1
01/31/2024 03:00:00 PM,Q102,metrocard,Metrocard - Unlimited 7-Day,26,0
01/31/2024 05:00:00 PM,BM1,metrocard,Metrocard - Full Fare,30,3
01/31/2024 06:00:00 PM,M7,omny,OMNY - Seniors & Disability,15,3
01/31/2024 07:00:00 PM,QM25,omny,OMNY - Full Fare,4,0
01/31/2024 07:00:00 PM,SIM33,omny,OMNY - Full Fare,52,15
01/31/2024 10:00:00 PM,S51,omny,OMNY - Full Fare,9,6
01/31/2024 11:00:00 PM,BX9,metrocard,Metrocard - Unlimited 7-Day,24,0
01/31/2024 03:00:00 AM,Q27,metrocard,Metrocard - Other,1,0
01/31/2024 06:00:00 AM,SIM1,metrocard,Metrocard - Unlimited 7-Day,31,0
01/31/2024 08:00:00 AM,BX15,metrocard,Metrocard - Unlimited 30-Day,33,0
01/31/2024 08:00:00 AM,Q55,metrocard,Metrocard - Seniors & Disability,28,10
01/31/2024 09:00:00 AM,BX7,metrocard,Metrocard - Unlimited 7-Day,44,0
01/31/2024 12:00:00 PM,M4,omny,OMNY - Full Fare,196,52
01/31/2024 12:00:00 PM,M79,omny,OMNY - Seniors & Disability,25,8
01/31/2024 02:00:00 PM,Q17,metrocard,Metrocard - Full Fare,97,28
01/31/2024 03:00:00 PM,M50,metrocard,Metrocard - Unlimited 7-Day,21,0
01/31/2024 04:00:00 PM,BX17,metrocard,Metrocard - Students,19,6
01/31/2024 05:00:00 PM,BXM10,metrocard,Metrocard - Other,10,0
01/31/2024 10:00:00 PM,Q32,metrocard,Metrocard - Fair Fare,11,1
01/31/2024 06:00:00 AM,M14,metrocard,Metrocard - Students,11,3
01/31/2024 07:00:00 AM,Q36,omny,OMNY - Full Fare,112,9
01/31/2024 08:00:00 AM,B25,metrocard,Metrocard - Unlimited 7-Day,25,0
01/31/2024 08:00:00 AM,B7,metrocard,Metrocard - Fair Fare,25,2
01/31/2024 03:00:00 PM,Q41,metrocard,Metrocard - Seniors & Disability,18,7
01/31/2024 04:00:00 PM,B61,metrocard,Metrocard - Fair Fare,25,6
01/31/2024 05:00:00 PM,S79,metrocard,Metrocard - Other,18,4
01/31/2024 07:00:00 PM,M4,metrocard,Metrocard - Seniors & Disability,54,14
01/31/2024 07:00:00 PM,Q104,metrocard,Metrocard - Fair Fare,4,1
01/31/2024 08:00:00 PM,SIM25,omny,OMNY - Full Fare,6,0
01/31/2024 10:00:00 PM,M86,metrocard,Metrocard - Full Fare,12,4
01/31/2024 05:00:00 AM,M57,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 05:00:00 AM,Q54,omny,OMNY - Full Fare,115,13
01/31/2024 08:00:00 AM,S54,metrocard,Metrocard - Students,1,1
01/31/2024 09:00:00 AM,BX38,metrocard,Metrocard - Fair Fare,16,2
01/31/2024 10:00:00 AM,BX19,metrocard,Metrocard - Seniors & Disability,68,17
01/31/2024 10:00:00 AM,M5,metrocard,Metrocard - Seniors & Disability,66,22
01/31/2024 05:00:00 PM,M8,metrocard,Metrocard - Full Fare,8,3
01/31/2024 09:00:00 PM,BXM3,omny,OMNY - Full Fare,15,1
01/31/2024 09:00:00 PM,SIM3,omny,OMNY - Full Fare,30,8
01/31/2024 01:00:00 AM,Q49,metrocard,Metrocard - Other,1,0
01/31/2024 05:00:00 AM,B3,metrocard,Metrocard - Unlimited 7-Day,22,0
01/31/2024 05:00:00 AM,M14,metrocard,Metrocard - Unlimited 30-Day,22,0
01/31/2024 09:00:00 AM,B4,metrocard,Metrocard - Unlimited 30-Day,31,0
01/31/2024 10:00:00 AM,BX8,metrocard,Metrocard - Students,3,0
01/31/2024 10:00:00 AM,Q7,metrocard,Metrocard - Students,3,0
01/31/2024 10:00:00 AM,Q85,metrocard,Metrocard - Unlimited 7-Day,20,0
01/31/2024 12:00:00 PM,BX1,metrocard,Metrocard - Unlimited 30-Day,35,0
01/31/2024 01:00:00 PM,B54,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 03:00:00 PM,B62,metrocard,Metrocard - Fair Fare,14,1
01/31/2024 07:00:00 PM,Q113,metrocard,Metrocard - Unlimited 30-Day,8,0
01/31/2024 09:00:00 PM,B45,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 11:00:00 PM,Q15,metrocard,Metrocard - Full Fare,12,7
01/31/2024 05:00:00 AM,B48,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 07:00:00 AM,S92,metrocard,Metrocard - Fair Fare,8,0
01/31/2024 08:00:00 AM,BXM10,metrocard,Metrocard - Other,6,0
01/31/2024 08:00:00 AM,M106,metrocard,Metrocard - Other,12,3
01/31/2024 09:00:00 AM,B42,metrocard,Metrocard - Full Fare,10,3
01/31/2024 09:00:00 AM,BX38,metrocard,Metrocard - Full Fare,35,11
01/31/2024 10:00:00 AM,BX29,metrocard,Metrocard - Fair Fare,4,1
01/31/2024 12:00:00 PM,BX26,metrocard,Metrocard - Unlimited 30-Day,8,0
01/31/2024 01:00:00 PM,B35,metrocard,Metrocard - Unlimited 7-Day,98,0
01/31/2024 04:00:00 PM,B61,metrocard,Metrocard - Other,12,1
01/31/2024 04:00:00 PM,S66,metrocard,Metrocard - Other,3,1
01/31/2024 06:00:00 PM,M34,metrocard,Metrocard - Unlimited 7-Day,49,0
01/31/2024 06:00:00 PM,S53,omny,OMNY - Seniors & Disability,1,0
01/31/2024 06:00:00 PM,SIM31,metrocard,Metrocard - Full Fare,10,0
01/31/2024 07:00:00 PM,BM1,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 07:00:00 PM,Q42,metrocard,Metrocard - Fair Fare,1,0
01/31/2024 09:00:00 PM,SIM4,metrocard,Metrocard - Other,1,0
01/31/2024 11:00:00 PM,Q84,metrocard,Metrocard - Full Fare,7,3
01/31/2024 03:00:00 AM,Q55,metrocard,Metrocard - Full Fare,2,0
01/31/2024 06:00:00 AM,BX34,metrocard,Metrocard - Fair Fare,12,3
01/31/2024 07:00:00 AM,BXM8,metrocard,Metrocard - Other,10,2
01/31/2024 12:00:00 PM,SIM1,omny,OMNY - Full Fare,166,36
01/31/2024 02:00:00 PM,BX35,metrocard,Metrocard - Unlimited 7-Day,50,0
01/31/2024 03:00:00 PM,S51,metrocard,Metrocard - Seniors & Disability,9,3
01/31/2024 04:00:00 PM,B35,metrocard,Metrocard - Unlimited 30-Day,130,0
01/31/2024 05:00:00 PM,B26,metrocard,Metrocard - Full Fare,70,28
01/31/2024 05:00:00 PM,Q44,omny,OMNY - Seniors & Disability,3,0
01/31/2024 06:00:00 PM,B12,metrocard,Metrocard - Unlimited 7-Day,46,0
01/31/2024 07:00:00 PM,Q48,metrocard,Metrocard - Students,10,1
01/31/2024 08:00:00 PM,B14,metrocard,Metrocard - Unlimited 7-Day,15,0
01/31/2024 09:00:00 PM,B8,metrocard,Metrocard - Other,4,0
01/31/2024 04:00:00 PM,B9,omny,OMNY - Full Fare,188,26
01/31/2024 06:00:00 AM,SIM5,metrocard,Metrocard - Unlimited 7-Day,7,0
01/31/2024 07:00:00 AM,M104,omny,OMNY - Full Fare,100,18
01/31/2024 11:00:00 AM,S55,metrocard,Metrocard - Students,1,0
01/31/2024 03:00:00 PM,BX46,metrocard,Metrocard - Fair Fare,2,0
01/31/2024 03:00:00 PM,Q41,metrocard,Metrocard - Unlimited 30-Day,29,0
01/31/2024 04:00:00 PM,Q54,omny,OMNY - Full Fare,159,49
01/31/2024 04:00:00 PM,QM34,omny,OMNY - Full Fare,56,8
01/31/2024 07:00:00 PM,SIM2,metrocard,Metrocard - Unlimited 7-Day,1,0
01/31/2024 07:00:00 PM,SIM24,metrocard,Metrocard - Other,6,1
01/31/2024 11:00:00 PM,B62,metrocard,Metrocard - Fair Fare,5,1
01/31/2024 04:00:00 AM,BX35,omny,OMNY - Full Fare,7,0
01/31/2024 08:00:00 AM,Q26,omny,OMNY - Full Fare,70,1
01/31/2024 02:00:00 PM,M4,omny,OMNY - Full Fare,250,52
01/31/2024 07:00:00 PM,Q2,omny,OMNY - Full Fare,45,27
01/31/2024 08:00:00 PM,B37,metrocard,Metrocard - Unlimited 30-Day,5,0
01/31/2024 09:00:00 PM,BX11,omny,OMNY - Full Fare,14,5
01/31/2024 01:00:00 AM,S40,omny,OMNY - Full Fare,4,1
01/31/2024 06:00:00 AM,SIM32,omny,OMNY - Full Fare,38,0
01/31/2024 07:00:00 AM,B11,metrocard,Metrocard - Students,111,17
01/31/2024 10:00:00 AM,BX6,metrocard,Metrocard - Unlimited 30-Day,37,0
01/31/2024 02:00:00 PM,BX21,metrocard,Metrocard - Full Fare,46,7
01/31/2024 06:00:00 PM,B62,metrocard,Metrocard - Unlimited 7-Day,36,0
01/31/2024 08:00:00 PM,BX28,metrocard,Metrocard - Seniors & Disability,5,2
01/31/2024 09:00:00 PM,Q43,metrocard,Metrocard - Other,6,1
01/31/2024 11:00:00 PM,Q46,omny,OMNY - Seniors & Disability,1,1
01/31/2024 01:00:00 AM,NIS,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 05:00:00 AM,BX28,metrocard,Metrocard - Unlimited 30-Day,21,0
01/31/2024 05:00:00 AM,M7,metrocard,Metrocard - Seniors & Disability,5,0
01/31/2024 05:00:00 AM,Q5,metrocard,Metrocard - Full Fare,70,7
01/31/2024 09:00:00 AM,B57,metrocard,Metrocard - Fair Fare,17,0
01/31/2024 10:00:00 AM,S66,metrocard,Metrocard - Students,1,0
01/31/2024 12:00:00 PM,BX40,metrocard,Metrocard - Other,13,2
01/31/2024 04:00:00 PM,M125,omny,OMNY - Full Fare,50,12
01/31/2024 06:00:00 PM,M2,metrocard,Metrocard - Full Fare,55,10
01/31/2024 10:00:00 PM,Q2,metrocard,Metrocard - Unlimited 30-Day,10,0
01/31/2024 08:00:00 AM,M22,omny,OMNY - Full Fare,34,6
01/31/2024 08:00:00 AM,Q103,metrocard,Metrocard - Fair Fare,7,1
01/31/2024 10:00:00 AM,SIM3,metrocard,Metrocard - Full Fare,3,0
01/31/2024 01:00:00 PM,S74,metrocard,Metrocard - Fair Fare,10,2
01/31/2024 05:00:00 PM,BX36,metrocard,Metrocard - Unlimited 7-Day,76,0
01/31/2024 05:00:00 PM,M22,metrocard,Metrocard - Unlimited 7-Day,4,0
01/31/2024 06:00:00 PM,M57,omny,OMNY - Seniors & Disability,14,3
01/31/2024 07:00:00 PM,M21,metrocard,Metrocard - Seniors & Disability,6,3
01/31/2024 07:00:00 PM,Q56,metrocard,Metrocard - Unlimited 30-Day,21,0
01/31/2024 09:00:00 PM,S84,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 09:00:00 AM,Q19,metrocard,Metrocard - Unlimited 7-Day,10,0
01/31/2024 10:00:00 AM,B45,metrocard,Metrocard - Unlimited 30-Day,14,0
01/31/2024 10:00:00 AM,Q2,metrocard,Metrocard - Students,2,0
01/31/2024 11:00:00 AM,B9,metrocard,Metrocard - Other,5,0
01/31/2024 11:00:00 AM,Unknown Route,omny,OMNY - Seniors & Disability,10,3
01/31/2024 12:00:00 PM,B15,omny,OMNY - Seniors & Disability,1,1
01/31/2024 01:00:00 PM,Q84,metrocard,Metrocard - Full Fare,29,3
01/31/2024 02:00:00 PM,BX16,metrocard,Metrocard - Seniors & Disability,16,2
01/31/2024 02:00:00 PM,Q35,metrocard,Metrocard - Full Fare,26,8
01/31/2024 02:00:00 PM,Q54,omny,OMNY - Seniors & Disability,1,1
01/31/2024 05:00:00 PM,M31,omny,OMNY - Seniors & Disability,13,2
01/31/2024 07:00:00 PM,M34,metrocard,Metrocard - Fair Fare,15,3
01/31/2024 09:00:00 PM,B43,metrocard,Metrocard - Unlimited 30-Day,11,0
01/31/2024 10:00:00 PM,S93,omny,OMNY - Full Fare,5,4
01/31/2024 11:00:00 PM,M101,metrocard,Metrocard - Full Fare,30,4
01/31/2024 05:00:00 AM,S74,metrocard,Metrocard - Fair Fare,11,0
01/31/2024 06:00:00 AM,Q24,metrocard,Metrocard - Fair Fare,23,1
01/31/2024 09:00:00 AM,Q56,metrocard,Metrocard - Students,3,2
01/31/2024 01:00:00 PM,B41,metrocard,Metrocard - Seniors & Disability,160,47
01/31/2024 01:00:00 PM,Q22,omny,OMNY - Seniors & Disability,2,0
01/31/2024 05:00:00 PM,BXM6,omny,OMNY - Full Fare,50,8
01/31/2024 10:00:00 PM,Q29,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 10:00:00 PM,X27,metrocard,Metrocard - Seniors & Disability,1,0
01/31/2024 11:00:00 PM,BX17,metrocard,Metrocard - Unlimited 30-Day,3,0
01/31/2024 01:00:00 AM,Q64,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 05:00:00 AM,Q37,metrocard,Metrocard - Other,5,0
01/31/2024 06:00:00 AM,Q37,metrocard,Metrocard - Seniors & Disability,18,0
01/31/2024 06:00:00 AM,S56,metrocard,Metrocard - Fair Fare,3,0
01/31/2024 08:00:00 AM,B1,omny,OMNY - Full Fare,263,45
01/31/2024 08:00:00 AM,M34,metrocard,Metrocard - Fair Fare,38,10
01/31/2024 11:00:00 AM,B68,omny,OMNY - Full Fare,129,27
01/31/2024 11:00:00 AM,BX8,metrocard,Metrocard - Full Fare,23,6
01/31/2024 11:00:00 AM,Q11,metrocard,Metrocard - Fair Fare,1,1
01/31/2024 12:00:00 PM,Q10,metrocard,Metrocard - Unlimited 7-Day,64,0
01/31/2024 01:00:00 PM,B103,metrocard,Metrocard - Students,8,2
01/31/2024 01:00:00 PM,Q18,metrocard,Metrocard - Full Fare,51,8
01/31/2024 02:00:00 PM,BX28,metrocard,Metrocard - Other,14,4
01/31/2024 04:00:00 PM,Q24,metrocard,Metrocard - Students,43,8
01/31/2024 05:00:00 PM,S57,metrocard,Metrocard - Full Fare,10,1
01/31/2024 06:00:00 PM,BX5,metrocard,Metrocard - Full Fare,27,17
01/31/2024 06:00:00 PM,Q7,metrocard,Metrocard - Students,7,4
01/31/2024 09:00:00 PM,M4,omny,OMNY - Seniors & Disability,3,0
01/31/2024 10:00:00 PM,B82,metrocard,Metrocard - Seniors & Disability,9,4
01/31/2024 11:00:00 PM,BX12,metrocard,Metrocard - Full Fare,10,4
01/31/2024 09:00:00 AM,S61,metrocard,Metrocard - Unlimited 7-Day,13,0
01/31/2024 10:00:00 AM,Q21,omny,OMNY - Seniors & Disability,1,0
01/31/2024 11:00:00 AM,QM6,metrocard,Metrocard - Full Fare,1,0
01/31/2024 12:00:00 PM,BX41,metrocard,Metrocard - Unlimited 7-Day,44,0
01/31/2024 01:00:00 PM,Q12,metrocard,Metrocard - Full Fare,66,21
01/31/2024 02:00:00 PM,BX24,metrocard,Metrocard - Full Fare,7,1
01/31/2024 02:00:00 PM,BX25,metrocard,Metrocard - Seniors & Disability,10,3
01/31/2024 02:00:00 PM,S52,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 04:00:00 PM,BX11,metrocard,Metrocard - Other,13,3
01/31/2024 05:00:00 PM,Q41,metrocard,Metrocard - Unlimited 7-Day,47,0
01/31/2024 06:00:00 PM,Q100,metrocard,Metrocard - Other,4,1
01/31/2024 07:00:00 PM,B8,metrocard,Metrocard - Unlimited 7-Day,54,0
01/31/2024 08:00:00 PM,Q77,metrocard,Metrocard - Seniors & Disability,1,1
01/31/2024 09:00:00 PM,M104,metrocard,Metrocard - Unlimited 7-Day,5,0
01/31/2024 04:00:00 AM,Q24,metrocard,Metrocard - Unlimited 7-Day,15,0
01/31/2024 05:00:00 AM,Q18,metrocard,Metrocard - Students,2,0
01/31/2024 10:00:00 AM,B42,metrocard,Metrocard - Other,2,0
01/31/2024 11:00:00 AM,BX16,metrocard,Metrocard - Unlimited 7-Day,6,0
01/31/2024 11:00:00 AM,Q12,metrocard,Metrocard - Other,14,7
01/31/2024 12:00:00 PM,LG,metrocard,Metrocard - Full Fare,8,1
01/31/2024 01:00:00 PM,Q101,metrocard,Metrocard - Other,3,0
01/31/2024 03:00:00 PM,Q21,metrocard,Metrocard - Seniors & Disability,18,12
01/31/2024 03:00:00 PM,Q84,omny,OMNY - Full Fare,34,18
01/31/2024 04:00:00 PM,BX19,omny,OMNY - Seniors & Disability,2,2
01/31/2024 04:00:00 PM,M103,metrocard,Metrocard - Seniors & Disability,132,32
01/31/2024 07:00:00 PM,B45,metrocard,Metrocard - Unlimited 30-Day,21,0
01/31/2024 08:00:00 PM,Q38,metrocard,Metrocard - Students,7,2
01/31/2024 09:00:00 PM,M4,omny,OMNY - Full Fare,81,13
01/31/2024 11:00:00 PM,M100,metrocard,Metrocard - Unlimited 30-Day,4,0
01/31/2024 03:00:00 AM,Q52/53,metrocard,Metrocard - Other,1,0
01/31/2024 07:00:00 AM,M60,omny,OMNY - Seniors & Disability,4,1
01/31/2024 08:00:00 AM,B35,omny,OMNY - Full Fare,234,53
01/31/2024 10:00:00 AM,BXM1,omny,OMNY - Full Fare,25,0
01/31/2024 02:00:00 PM,M34,metrocard,Metrocard - Unlimited 30-Day,81,0
01/31/2024 03:00:00 PM,Q41,metrocard,Metrocard - Full Fare,83,39
01/31/2024 03:00:00 PM,SIM33,omny,OMNY - Full Fare,109,12
01/31/2024 04:00:00 PM,M106,metrocard,Metrocard - Students,13,5
01/31/2024 04:00:00 PM,Q33,metrocard,Metrocard - Unlimited 30-Day,48,0
01/31/2024 05:00:00 PM,S89,metrocard,Metrocard - Unlimited 7-Day,3,0
01/31/2024 06:00:00 PM,Q40,metrocard,Metrocard - Seniors & Disability,4,2
01/31/2024 07:00:00 PM,M34,metrocard,Metrocard - Unlimited 30-Day,34,0
01/31/2024 10:00:00 PM,M96,metrocard,Metrocard - Fair Fare,13,0
01/31/2024 06:00:00 AM,S56,metrocard,Metrocard - Unlimited 30-Day,1,0
01/31/2024 07:00:00 AM,B100,metrocard,Metrocard - Unlimited 30-Day,57,0
01/31/2024 07:00:00 AM,B103,metrocard,Metrocard - Unlimited 7-Day,64,0
01/31/2024 07:00:00 AM,B13,omny,OMNY - Full Fare,128,14
01/31/2024 07:00:00 AM,Q15,omny,OMNY - Seniors & Disability,1,1
01/31/2024 08:00:00 AM,S93,metrocard,Metrocard - Full Fare,57,12
01/31/2024 10:00:00 AM,M79,metrocard,Metrocard - Unlimited 30-Day,47,0
01/31/2024 04:00:00 PM,Q33,omny,OMNY - Full Fare,118,66
01/31/2024 05:00:00 PM,Q36,metrocard,Metrocard - Full Fare,105,62
01/31/2024 06:00:00 PM,M9,metrocard,Metrocard - Full Fare,28,5
